Column1,schid,schname,distid,dist,city,county,schtype,District Type,low,ISAT
1111,5.31E+14,Delavan Elementary School,5.31E+14,Delavan CUSD 703,Delavan,Tazewell,ELEMENTARY,Non Chicago School,42.1,58.1
1112,2.80E+14,DePue Elem School,2.80E+14,DePue USD 103,DePue,Bureau,ELEMENTARY,Non Chicago School,69.6,31.6
1113,3.40E+14,West Oak Middle School,3.40E+14,Diamond Lake SD 76,Mundelein,Lake,MIDDLE SCHL,Non Chicago School,56.8,54.6
1114,3.40E+14,Diamond Lake Elem School,3.40E+14,Diamond Lake SD 76,Mundelein,Lake,ELEMENTARY,Non Chicago School,60,61.6
1115,3.03E+13,Dieterich Jr/Sr High School,3.03E+13,Dieterich CUSD 30,Dieterich,Effingham,HIGH SCHOOL,Non Chicago School,28.3,66.2
1116,3.03E+13,Dieterich Elem School,3.03E+13,Dieterich CUSD 30,Dieterich,Effingham,ELEMENTARY,Non Chicago School,29,68.4
1117,3.51E+14,Dimmick Comm Cons School,3.51E+14,Dimmick CCSD 175,La Salle,La Salle,ELEMENTARY,Non Chicago School,7.9,73
1118,5.31E+14,J L Hensey Elem School,5.31E+14,District 50 Schools,Washington,Tazewell,ELEMENTARY,Non Chicago School,69.7,34.4
1119,5.31E+14,Beverly Manor Elementary School,5.31E+14,District 50 Schools,Washington,Tazewell,ELEMENTARY,Non Chicago School,57.8,47.7
1120,4.71E+14,Reagan Middle School,4.71E+14,Dixon USD 170,Dixon,Lee,MIDDLE SCHL,Non Chicago School,45.6,53.1
1121,4.71E+14,Jefferson Elem School,4.71E+14,Dixon USD 170,Dixon,Lee,ELEMENTARY,Non Chicago School,51.9,60.3
1122,4.71E+14,Lincoln Elem School,4.71E+14,Dixon USD 170,Dixon,Lee,ELEMENTARY,Non Chicago School,51.1,50.1
1123,2.50E+14,Dodds Elem School,2.50E+14,Dodds CCSD 7,Mount Vernon,Jefferson,ELEMENTARY,Non Chicago School,48.1,47.4
1124,7.02E+13,Roosevelt Junior High School,7.02E+13,Dolton SD 148,Dolton,Cook,MIDDLE SCHL,Non Chicago School,90.8,41.6
1125,7.02E+13,Lincoln Junior High School,7.02E+13,Dolton SD 148,Dolton,Cook,MIDDLE SCHL,Non Chicago School,88.5,31.5
1126,7.02E+13,Washington Junior High,7.02E+13,Dolton SD 148,Riverdale,Cook,MIDDLE SCHL,Non Chicago School,82.4,30.3
1127,7.02E+13,Riverdale School,7.02E+13,Dolton SD 148,Riverdale,Cook,ELEMENTARY,Non Chicago School,95.3,15.3
1128,7.02E+13,Lincoln Elementary School,7.02E+13,Dolton SD 148,Dolton,Cook,ELEMENTARY,Non Chicago School,89.6,38.7
1129,7.02E+13,Roosevelt Elem School,7.02E+13,Dolton SD 148,Dolton,Cook,ELEMENTARY,Non Chicago School,92.1,45
1130,7.02E+13,Washington Elem School,7.02E+13,Dolton SD 148,Riverdale,Cook,ELEMENTARY,Non Chicago School,89.4,43.8
1131,7.02E+13,Franklin Elementary School,7.02E+13,Dolton SD 148,Dolton,Cook,ELEMENTARY,Non Chicago School,90.1,42.3
1132,7.02E+13,Park Elementary School,7.02E+13,Dolton SD 148,Riverdale,Cook,ELEMENTARY,Non Chicago School,87.9,31.6
1133,7.02E+13,S T E M Academy,7.02E+13,Dolton SD 149,Calumet City,Cook,MIDDLE SCHL,Non Chicago School,99.6,25.3
1134,7.02E+13,Creative Communications Acad,7.02E+13,Dolton SD 149,Calumet City,Cook,MIDDLE SCHL,Non Chicago School,98.5,19.8
1135,7.02E+13,School of Fine Arts,7.02E+13,Dolton SD 149,Calumet City,Cook,MIDDLE SCHL,Non Chicago School,99.6,25.7
1136,7.02E+13,Diekman Elem School,7.02E+13,Dolton SD 149,Dolton,Cook,ELEMENTARY,Non Chicago School,99.3,19.7
1137,7.02E+13,Caroline Sibley Elem School,7.02E+13,Dolton SD 149,Calumet City,Cook,ELEMENTARY,Non Chicago School,97.8,28.6
1138,7.02E+13,Berger-Vandenberg Elem School,7.02E+13,Dolton SD 149,Dolton,Cook,ELEMENTARY,Non Chicago School,97.6,39.3
1139,7.02E+13,Carol Moseley Braun School,7.02E+13,Dolton SD 149,Calumet City,Cook,ELEMENTARY,Non Chicago School,98.6,34.9
1140,7.02E+13,New Beginnings Learning Academy,7.02E+13,Dolton SD 149,South Holland,Cook,ELEMENTARY,Non Chicago School,99.3,33.7
1141,2.09E+13,Dongola Jr High School,2.09E+13,Dongola USD 66,Dongola,Union,MIDDLE SCHL,Non Chicago School,68.8,32.8
1142,2.09E+13,Dongola Elementary School,2.09E+13,Dongola USD 66,Dongola,Union,ELEMENTARY,Non Chicago School,95.2,33.9
1143,3.20E+14,Donovan Jr High School,3.20E+14,Donovan CUSD 3,Donovan,Iroquois,MIDDLE SCHL,Non Chicago School,45.1,70.6
1144,1.90E+14,Herrick Middle School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,MIDDLE SCHL,Non Chicago School,11.9,79.5
1145,1.90E+14,O Neill Middle School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,MIDDLE SCHL,Non Chicago School,18,73.6
1146,1.90E+14,Belle Aire Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,4.3,80.9
1147,1.90E+14,El Sierra Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,31.3,68.8
1148,1.90E+14,Fairmount Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,7.1,78.1
1149,1.90E+14,Highland Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,14.8,73.7
1150,1.90E+14,Hillcrest Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,3.1,83.1
1151,1.90E+14,Indian Trail Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,13,70.5
1152,1.90E+14,Kingsley Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,14.8,75.9
1153,1.90E+14,Lester Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,7.6,78.9
1154,1.90E+14,Pierce Downer Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,4.6,85.6
1155,1.90E+14,Whittier Elem School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,6.6,79.2
1156,1.90E+14,Henry Puffer School,1.90E+14,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,17,63.5
1157,4.81E+14,Dunlap Middle School,4.81E+14,Dunlap CUSD 323,Dunlap,Peoria,MIDDLE SCHL,Non Chicago School,8.7,82.3
1158,4.81E+14,Dunlap Valley Middle School,4.81E+14,Dunlap CUSD 323,Dunlap,Peoria,MIDDLE SCHL,Non Chicago School,12.7,85.4
1159,4.81E+14,Dunlap Grade School,4.81E+14,Dunlap CUSD 323,Dunlap,Peoria,ELEMENTARY,Non Chicago School,12.8,80.3
1160,4.81E+14,Wilder-Waite Elem School,4.81E+14,Dunlap CUSD 323,Peoria,Peoria,ELEMENTARY,Non Chicago School,16.2,81
1161,4.81E+14,Banner Elementary School,4.81E+14,Dunlap CUSD 323,Dunlap,Peoria,ELEMENTARY,Non Chicago School,12,83.3
1162,4.81E+14,Ridgeview Elementary School,4.81E+14,Dunlap CUSD 323,Peoria,Peoria,ELEMENTARY,Non Chicago School,22.9,77.1
1163,4.81E+14,Hickory Grove Elementary School,4.81E+14,Dunlap CUSD 323,Dunlap,Peoria,ELEMENTARY,Non Chicago School,5,90.3
1164,5.01E+14,Dupo Jr High School,5.01E+14,Dupo CUSD 196,Dupo,Saint Clair,MIDDLE SCHL,Non Chicago School,63.1,47.2
1165,5.01E+14,BluffviewElem School,5.01E+14,Dupo CUSD 196,Dupo,Saint Clair,ELEMENTARY,Non Chicago School,64.6,55.6
1166,3.01E+14,DuquoinMiddle School,3.01E+14,Duquoin CUSD 300,Du Quoin,Perry,ELEMENTARY,Non Chicago School,47.6,52.8
1167,3.01E+14,DuquoinElementary School,3.01E+14,Duquoin CUSD 300,Du Quoin,Perry,ELEMENTARY,Non Chicago School,55.1,46.4
1168,4.10E+13,Durand Jr High School,4.10E+13,Durand CUSD 322,Durand,Winnebago,MIDDLE SCHL,Non Chicago School,31.2,61.5
1169,4.10E+13,Durand Elem School,4.10E+13,Durand CUSD 322,Durand,Winnebago,ELEMENTARY,Non Chicago School,33.4,72.6
1170,1.71E+14,Dwight Common School,1.71E+14,Dwight Common SD 232,Dwight,Livingston,ELEMENTARY,Non Chicago School,32.9,67.2
1171,3.51E+14,Earlville Elem School,3.51E+14,Earlville CUSD 9,Earlville,La Salle,ELEMENTARY,Non Chicago School,49.4,51
1172,4.11E+14,East Alton Middle School,4.11E+14,East Alton SD 13,East Alton,Madison,MIDDLE SCHL,Non Chicago School,62.7,46.6
1173,4.11E+14,Eastwood Elem School,4.11E+14,East Alton SD 13,East Alton,Madison,ELEMENTARY,Non Chicago School,66.6,42.2
1174,5.51E+14,East Coloma - Nelson Elem Sch,5.51E+14,East Coloma - Nelson CESD 20,Rock Falls,Whiteside,ELEMENTARY,Non Chicago School,49.8,55.3
1175,8.04E+13,East Dubuque Jr High,8.04E+13,East Dubuque USD 119,East Dubuque,Jo Daviess,MIDDLE SCHL,Non Chicago School,31.8,65.1
1176,8.04E+13,East Dubuque Elem School,8.04E+13,East Dubuque USD 119,East Dubuque,Jo Daviess,ELEMENTARY,Non Chicago School,36.3,60
1177,5.02E+13,Gemini Jr High School,5.02E+13,East Maine SD 63,Niles,Cook,MIDDLE SCHL,Non Chicago School,58.5,64.9
1178,5.02E+13,V H Nelson Elem School,5.02E+13,East Maine SD 63,Niles,Cook,ELEMENTARY,Non Chicago School,61.6,54.2
1179,5.02E+13,Stevenson School,5.02E+13,East Maine SD 63,Des Plaines,Cook,ELEMENTARY,Non Chicago School,68.1,51.3
1180,5.02E+13,Mark Twain Elem School,5.02E+13,East Maine SD 63,Niles,Cook,ELEMENTARY,Non Chicago School,61.7,54.1
1181,5.02E+13,Washington Elem School,5.02E+13,East Maine SD 63,Glenview,Cook,ELEMENTARY,Non Chicago School,48.6,67.5
1182,5.02E+13,Melzer School,5.02E+13,East Maine SD 63,Morton Grove,Cook,ELEMENTARY,Non Chicago School,43.9,74.2
1183,5.02E+13,Apollo Elem School,5.02E+13,East Maine SD 63,Des Plaines,Cook,ELEMENTARY,Non Chicago School,69.3,57.3
1184,4.91E+14,Glenview Middle School,4.91E+14,East Moline SD 37,East Moline,Rock Island,MIDDLE SCHL,Non Chicago School,68.3,42.4
1185,4.91E+14,Bowlesburg Elem School,4.91E+14,East Moline SD 37,Silvis,Rock Island,ELEMENTARY,Non Chicago School,67.4,48
1186,4.91E+14,Hillcrest Elem School,4.91E+14,East Moline SD 37,East Moline,Rock Island,ELEMENTARY,Non Chicago School,76.3,39.4
1187,4.91E+14,Ridgewood Elem School,4.91E+14,East Moline SD 37,East Moline,Rock Island,ELEMENTARY,Non Chicago School,70.2,45.9
1188,4.91E+14,Wells Elem School,4.91E+14,East Moline SD 37,East Moline,Rock Island,ELEMENTARY,Non Chicago School,60.5,30.8
1189,5.31E+14,Central Jr High School,5.31E+14,East Peoria SD 86,East Peoria,Tazewell,MIDDLE SCHL,Non Chicago School,45.5,54.3
1190,5.31E+14,P L Bolin Elem School,5.31E+14,East Peoria SD 86,East Peoria,Tazewell,ELEMENTARY,Non Chicago School,29.7,73
1191,5.31E+14,Glendale Elem School,5.31E+14,East Peoria SD 86,East Peoria,Tazewell,ELEMENTARY,Non Chicago School,59.5,56.2
1192,1.21E+14,East Richland Middle School,1.21E+14,East Richland CUSD 1,Olney,Richland,MIDDLE SCHL,Non Chicago School,58.7,57.7
1193,1.21E+14,East Richland Elementary School,1.21E+14,East Richland CUSD 1,Olney,Richland,ELEMENTARY,Non Chicago School,62.5,59.1
1194,5.01E+14,Mason/Clark Middle Sch,5.01E+14,East St Louis SD 189,East Saint Louis,Saint Clair,MIDDLE SCHL,Non Chicago School,99.3,16.9
1195,5.01E+14,East St Louis-Lincoln Middle Sch,5.01E+14,East St Louis SD 189,East St Louis,Saint Clair,MIDDLE SCHL,Non Chicago School,99.4,12
1196,5.01E+14,Dunbar Elem School,5.01E+14,East St Louis SD 189,East St Louis,Saint Clair,ELEMENTARY,Non Chicago School,99.8,16.6
1197,5.01E+14,Annette Officer Elementary,5.01E+14,East St Louis SD 189,East Saint Louis,Saint Clair,ELEMENTARY,Non Chicago School,100,20
1198,5.01E+14,Katie Harper-Wright Elem,5.01E+14,East St Louis SD 189,East Saint Louis,Saint Clair,ELEMENTARY,Non Chicago School,99.6,15.8
1199,5.01E+14,Gordon Bush Elementary,5.01E+14,East St Louis SD 189,East Saint Louis,Saint Clair,ELEMENTARY,Non Chicago School,98.7,16.2
1200,5.01E+14,James Avant Elementary School,5.01E+14,East St Louis SD 189,Washington Pk,Saint Clair,ELEMENTARY,Non Chicago School,99.8,22
1201,8.01E+13,Eastland Jr/Sr High School,8.01E+13,Eastland CUSD 308,Lanark,Carroll,HIGH SCHOOL,Non Chicago School,33.8,62.5
1202,8.01E+13,Eastland Elementary School,8.01E+13,Eastland CUSD 308,Shannon,Carroll,ELEMENTARY,Non Chicago School,45.3,74.5
1203,1.10E+14,Chrisman-Scottland Jr High School,1.10E+14,Edgar County CUD 6,Chrisman,Edgar,MIDDLE SCHL,Non Chicago School,34.2,53.9
1204,1.00E+14,Edinburg Elem School,1.00E+14,Edinburg CUSD 4,Edinburg,Christian,ELEMENTARY,Non Chicago School,17.6,46.8
1205,2.00E+14,Albion Grade School,2.00E+14,Edwards County CUSD 1,Albion,Edwards,ELEMENTARY,Non Chicago School,34.8,53.6
1206,2.00E+14,West Salem Grade School,2.00E+14,Edwards County CUSD 1,West Salem,Edwards,ELEMENTARY,Non Chicago School,54.6,68.2
1207,4.11E+14,Liberty Middle School,4.11E+14,Edwardsville CUSD 7,Edwardsville,Madison,MIDDLE SCHL,Non Chicago School,14.3,77.2
1208,4.11E+14,Lincoln Middle School,4.11E+14,Edwardsville CUSD 7,Edwardsville,Madison,MIDDLE SCHL,Non Chicago School,18.9,72.7
1209,4.11E+14,Columbus Elem School,4.11E+14,Edwardsville CUSD 7,Edwardsville,Madison,ELEMENTARY,Non Chicago School,20.2,77
1210,4.11E+14,Worden Elementary School,4.11E+14,Edwardsville CUSD 7,Worden,Madison,ELEMENTARY,Non Chicago School,22.8,76.9
1211,4.11E+14,Woodland Elementary School,4.11E+14,Edwardsville CUSD 7,Edwardsville,Madison,ELEMENTARY,Non Chicago School,21.2,77.3
1212,4.11E+14,Albert Cassens Elementary,4.11E+14,Edwardsville CUSD 7,Glen Carbon,Madison,ELEMENTARY,Non Chicago School,18,78.8
1213,3.03E+13,Effingham Junior High School,3.03E+13,Effingham CUSD 40,Effingham,Effingham,MIDDLE SCHL,Non Chicago School,48.8,63
1214,3.03E+13,Central Grade School,3.03E+13,Effingham CUSD 40,Effingham,Effingham,ELEMENTARY,Non Chicago School,46.9,59.6
1215,3.03E+13,Edgewood Grade School,3.03E+13,Effingham CUSD 40,Edgewood,Effingham,ELEMENTARY,Non Chicago School,58.3,60.5
1216,2.00E+13,Egyptian Elem School,2.00E+13,Egyptian CUSD 5,Tamms,Alexander,ELEMENTARY,Non Chicago School,99.7,39
1217,4.31E+14,El Paso-Gridley Jr High School,4.31E+14,El Paso-Gridley CUSD 11,Gridley,Woodford,MIDDLE SCHL,Non Chicago School,32.2,64
1218,4.31E+14,Centennial School,4.31E+14,El Paso-Gridley CUSD 11,El Paso,Woodford,ELEMENTARY,Non Chicago School,29.5,75
1219,4.31E+14,Jefferson Park School,4.31E+14,El Paso-Gridley CUSD 11,El Paso,Woodford,ELEMENTARY,Non Chicago School,40.1,66.2
1220,4.31E+14,Gridley Grade School,4.31E+14,El Paso-Gridley CUSD 11,Gridley,Woodford,ELEMENTARY,Non Chicago School,42,85.7
1221,2.01E+14,Eldorado Middle School,2.01E+14,Eldorado CUSD 4,Eldorado,Saline,MIDDLE SCHL,Non Chicago School,67.3,42.1
1222,2.01E+14,Eldorado Elem School,2.01E+14,Eldorado CUSD 4,Eldorado,Saline,ELEMENTARY,Non Chicago School,56.5,43.7
1223,1.90E+14,Bryan Middle School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,MIDDLE SCHL,Non Chicago School,7.6,87.4
1224,1.90E+14,Churchville Middle School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,MIDDLE SCHL,Non Chicago School,38,72.3
1225,1.90E+14,Sandburg MiddleSchool,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,MIDDLE SCHL,Non Chicago School,9.5,87.2
1226,1.90E+14,Edison Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,6.9,83.7
1227,1.90E+14,Conrad Fischer Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,64.8,60.4
1228,1.90E+14,Emerson Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,16.8,82.1
1229,1.90E+14,Field Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,15.8,85.6
1230,1.90E+14,Hawthorne Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,10.5,85.9
1231,1.90E+14,Jackson Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,12.6,82.2
1232,1.90E+14,Jefferson Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,9.9,84.5
1233,1.90E+14,Lincoln Elem School,1.90E+14,Elmhurst SD 205,Elmhurst,Dupage,ELEMENTARY,Non Chicago School,6.2,88.7
1234,4.81E+14,Elmwood Junior High School,4.81E+14,Elmwood CUSD 322,Elmwood,Peoria,MIDDLE SCHL,Non Chicago School,23.6,80.5
1235,4.81E+14,Elmwood Elem School,4.81E+14,Elmwood CUSD 322,Elmwood,Peoria,ELEMENTARY,Non Chicago School,24,76.8
1236,6.02E+13,Elm Middle School,6.02E+13,Elmwood Park CUSD 401,Elmwood Park,Cook,MIDDLE SCHL,Non Chicago School,47.9,62.9
1237,6.02E+13,Elmwood Elem School,6.02E+13,Elmwood Park CUSD 401,Elmwood Park,Cook,ELEMENTARY,Non Chicago School,35.9,55.1
1238,6.02E+13,John Mills Elem School,6.02E+13,Elmwood Park CUSD 401,Elmwood Park,Cook,ELEMENTARY,Non Chicago School,39,51.8
1239,3.00E+14,Elverado Junior High School,3.00E+14,Elverado CUSD 196,Vergennes,Jackson,MIDDLE SCHL,Non Chicago School,55.3,45
1240,3.00E+14,Elverado Intermediate School,3.00E+14,Elverado CUSD 196,Vergennes,Jackson,ELEMENTARY,Non Chicago School,62.6,47.7
1241,3.40E+14,Emmons Grade School,3.40E+14,Emmons SD 33,Antioch,Lake,ELEMENTARY,Non Chicago School,9.4,75.7
1242,5.51E+14,Erie Middle School,5.51E+14,Erie CUSD 1,Erie,Whiteside,MIDDLE SCHL,Non Chicago School,45.1,67.9
1243,5.51E+14,Erie Elem School,5.51E+14,Erie CUSD 1,Erie,Whiteside,ELEMENTARY,Non Chicago School,31.3,66
1244,7.02E+13,Colin Powell Middle Sch,7.02E+13,ESD 159,Matteson,Cook,MIDDLE SCHL,Non Chicago School,70.1,44.9
1245,7.02E+13,Sieden Prairie Elementary School,7.02E+13,ESD 159,Matteson,Cook,ELEMENTARY,Non Chicago School,73.3,63.2
1246,7.02E+13,Neil Armstrong Elem School,7.02E+13,ESD 159,Richton Park,Cook,ELEMENTARY,Non Chicago School,65,53.8
1247,7.02E+13,Woodgate Elem School,7.02E+13,ESD 159,Matteson,Cook,ELEMENTARY,Non Chicago School,67.2,62.9
1248,7.02E+13,Marya Yates Elementary School,7.02E+13,ESD 159,Matteson,Cook,ELEMENTARY,Non Chicago School,61.2,59.6
1249,4.71E+14,Eswood C C Grade School,4.71E+14,Eswood CCSD 269,Lindenwood,Ogle,ELEMENTARY,Non Chicago School,35.5,77.7
1250,4.31E+14,Eureka Middle School,4.31E+14,Eureka CUD 140,Eureka,Woodford,MIDDLE SCHL,Non Chicago School,29.6,77.2
1251,4.31E+14,Davenport Elem School,4.31E+14,Eureka CUD 140,Eureka,Woodford,ELEMENTARY,Non Chicago School,32.3,66.1
1252,4.31E+14,Congerville Elem School,4.31E+14,Eureka CUD 140,Congerville,Woodford,ELEMENTARY,Non Chicago School,20,85.7
1253,4.31E+14,Goodfield Elem School,4.31E+14,Eureka CUD 140,Goodfield,Woodford,ELEMENTARY,Non Chicago School,17.6,92.7
1254,5.02E+13,Chute Middle School,5.02E+13,Evanston CCSD 65,Evanston,Cook,MIDDLE SCHL,Non Chicago School,57.1,62.1
1255,5.02E+13,Haven Middle School,5.02E+13,Evanston CCSD 65,Evanston,Cook,MIDDLE SCHL,Non Chicago School,27.6,77
1256,5.02E+13,Nichols Middle School,5.02E+13,Evanston CCSD 65,Evanston,Cook,MIDDLE SCHL,Non Chicago School,37.6,74.4
1257,5.02E+13,Dawes Elementary School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,53.6,70.2
1258,5.02E+13,Dewey Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,27.9,84.1
1259,5.02E+13,Lincoln Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,31.3,74.8
1260,5.02E+13,Lincolnwood Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,29.9,78.5
1261,5.02E+13,Oakton Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,63.4,53.4
1262,5.02E+13,Orrington Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,18.9,81.8
1263,5.02E+13,Walker Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,50.6,69.8
1264,5.02E+13,Washington Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,44.8,71.8
1265,5.02E+13,Willard Elem School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,25.9,79.4
1266,5.02E+13,Dr ML King Jr Literary&Fine Arts,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,40.4,73.1
1267,5.02E+13,Kingsley Elementary School,5.02E+13,Evanston CCSD 65,Evanston,Cook,ELEMENTARY,Non Chicago School,35.6,75
1268,5.02E+13,Dr Bessie Rhodes-Global Studies,5.02E+13,Evanston CCSD 65,Skokie,Cook,ELEMENTARY,Non Chicago School,38.3,78
1269,7.02E+13,Central Jr High School,7.02E+13,Evergreen Park ESD 124,Evergreen Park,Cook,MIDDLE SCHL,Non Chicago School,44.3,56.3
1270,7.02E+13,Northeast Elem School,7.02E+13,Evergreen Park ESD 124,Evergreen Park,Cook,ELEMENTARY,Non Chicago School,63.1,44.5
1271,7.02E+13,Northwest School,7.02E+13,Evergreen Park ESD 124,Evergreen Park,Cook,ELEMENTARY,Non Chicago School,38.1,62.6
1272,7.02E+13,Southeast Elem School,7.02E+13,Evergreen Park ESD 124,Evergreen Park,Cook,ELEMENTARY,Non Chicago School,45.9,57.1
1273,7.02E+13,Southwest Elem School,7.02E+13,Evergreen Park ESD 124,Evergreen Park,Cook,ELEMENTARY,Non Chicago School,19.8,74.4
1274,2.01E+14,Center Street Elem School,2.01E+14,Fairfield PSD 112,Fairfield,Wayne,ELEMENTARY,Non Chicago School,65.3,54.9
1275,2.01E+14,North Side Elem School,2.01E+14,Fairfield PSD 112,Fairfield,Wayne,ELEMENTARY,Non Chicago School,55.2,44.6
1276,5.61E+14,Fairmont School,5.61E+14,Fairmont SD 89,Lockport,Will,ELEMENTARY,Non Chicago School,92.4,33.1
1277,5.02E+13,Fairview South Elementary School,5.02E+13,Fairview SD 72,Skokie,Cook,ELEMENTARY,Non Chicago School,33.1,85.3
1278,4.81E+14,Farmington Central Jr High Sch,4.81E+14,Farmington Central CUSD 265,Farmington,Peoria,MIDDLE SCHL,Non Chicago School,40.3,55.2
1279,4.81E+14,Farmington Central Elem Sch,4.81E+14,Farmington Central CUSD 265,Farmington,Peoria,ELEMENTARY,Non Chicago School,44.2,61.1
1280,2.50E+14,Farrington Elem School,2.50E+14,Farrington CCSD 99,Bluford,Jefferson,ELEMENTARY,Non Chicago School,45.3,61.4
1281,2.50E+14,Field Elementary School,2.50E+14,Field CCSD 3,Texico,Jefferson,ELEMENTARY,Non Chicago School,35.2,53.3
1282,4.31E+14,Fieldcrest Elementary - South,4.31E+14,Fieldcrest CUSD 6,Minonk,Woodford,ELEMENTARY,Non Chicago School,56.8,61.3
1283,4.31E+14,Fieldcrest Elementary - West,4.31E+14,Fieldcrest CUSD 6,Toluca,Woodford,ELEMENTARY,Non Chicago School,56.7,59.4
1284,4.31E+14,Fieldcrest Middle Sch/Elem - East,4.31E+14,Fieldcrest CUSD 6,Wenona,Woodford,ELEMENTARY,Non Chicago School,51.4,55
1285,9.01E+13,Fisher Jr/Sr High School,9.01E+13,Fisher CUSD 1,Fisher,Champaign,HIGH SCHOOL,Non Chicago School,32.3,49.5
1286,9.01E+13,Fisher Grade School,9.01E+13,Fisher CUSD 1,Fisher,Champaign,ELEMENTARY,Non Chicago School,36.9,65.1
1287,1.71E+14,Flanagan Elem School,1.71E+14,Flanagan-Cornell Dist 74,Flanagan,Livingston,ELEMENTARY,Non Chicago School,34.1,50.9
1288,1.20E+14,Floyd Henson Jr High Sch,1.20E+14,Flora CUSD 35,Flora,Clay,MIDDLE SCHL,Non Chicago School,56.2,51.2
1289,1.20E+14,Xenia Grade School,1.20E+14,Flora CUSD 35,Xenia,Clay,ELEMENTARY,Non Chicago School,48.3,48.4
