Column1,schid,schname,distid,dist,city,county,type,District Type,low,ISAT
63,1.50E+14,Kinzie Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,48.3,68.5
64,1.50E+14,Grissom Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,64.3,69.3
65,1.50E+14,Mitchell Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.4,46.4
66,1.50E+14,Galileo Elem Math & Sci Schol Acd*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,70.7,70.1
67,1.50E+14,Peirce Elem Intl Studies School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,86.1,63.4
68,1.50E+14,Kenwood Academy High School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,HIGH SCHOOL,Chicago School,65.6,93.8
69,1.50E+14,Belding Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,74.5,56.8
70,1.50E+14,Jamieson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,70.9,70.6
71,1.50E+14,Earhart Elem Opt for Knowl School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.3,83
72,1.50E+14,Bridge Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,61,67.9
73,1.50E+14,Chicago Academy Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,52.4,73.9
74,1.50E+14,Dirksen Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,57,72.9
75,1.50E+14,Jahn Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,85.1,55
76,1.50E+14,Sayre Elem Language Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,59,59.6
77,1.50E+14,Pershing Elem Humanities Magnet*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,52.6,64.6
78,1.50E+14,Peterson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.8,63.2
79,1.50E+14,Prussing Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,54,69.3
80,1.50E+14,Smyser Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,59.7,72.3
81,15016299025204CAG01,Univ Of Chgo Chtr-Nko*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,62.9,62.5
82,1.50E+14,Columbus Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.8,60.5
83,1.50E+14,Hale Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,63.5,66.2
84,1.50E+14,WashingtonG Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.7,78.6
85,1.50E+14,Morrill Elem Math & Sci School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.1,35.1
86,1.50E+14,Morgan Park High School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,HIGH SCHOOL,Chicago School,48.6,94.9
87,1.50E+14,Salazar Elem Bilingual Center,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.4,59.6
88,1.50E+14,Harte Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,56.4,55.7
89,1.50E+14,Rogers Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,60.3,66.7
90,1.50E+14,Barnard Elem Comp Math & Sci Ctr*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,70,45
91,1.50E+14,Chappell Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.1,56.6
92,1.50E+14,Ariel Elem Community Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.2,56.7
93,1.50E+14,Beasley Elem Magnet Academic Ctr*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77,65.8
94,15016299025201CAE01,Cics-Bucktown*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,67,60.3
95,1.50E+14,Murphy Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,81.7,56.1
96,1.50E+14,Goethe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.2,63.3
97,1.50E+14,Black Magnet Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,58.7,68
98,1.50E+14,Pulaski Intl Sch of Chicago*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.9,53
99,1.50E+14,Talcott Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.5,42.9
100,1.50E+14,Turner-Drew Elem Language Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.7,60.2
101,1.50E+14,WardJ Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.4,57.1
102,1.50E+14,Palmer Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,62.8,70.3
103,1.50E+14,Metcalfe Elem Community Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.7,43.8
104,1.50E+14,Portage Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,68.2,67.1
105,1.50E+14,Courtenay Elem Language Arts Ctr*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.9,73.7
106,15016299025007C,Young Womens Leadership Chartr HS*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER SCH,Chicago School,61.9,40.8
107,1.50E+14,Carnegie Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.1,56.3
108,1.50E+14,Shoesmith Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,80.9,53.1
109,1.50E+14,Burnside Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.3,54.9
110,1.50E+14,Greeley Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.7,64.6
111,1.50E+14,ColemonJ Elem Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.4,38.7
112,1.50E+14,Kipling Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,82.8,57.6
113,1.50E+14,Budlong Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,82.9,63.6
114,1.50E+14,Jensen Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.8,39.6
115,1.50E+14,Twain Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,66.9,65.8
116,1.50E+14,Ashburn Community Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,79.8,48.1
117,1.50E+14,Gunsaulus Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,83.6,64.5
118,1.50E+14,Grimes Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,71.3,55.8
119,1.50E+14,Jungman Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.4,48.8
120,1.50E+14,Neil Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.5,52.1
121,1.50E+14,Tanner Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.9,33.5
122,1.50E+14,Reinberg Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,76.5,57.1
123,1.50E+14,Dixon Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,64.8,53.4
124,1.50E+14,Hoyne Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.1,63.2
125,15016299025203CAD03,Shabazz Chtr-Shabazz*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,64.6,46.4
126,1.50E+14,Brentano Elem Math & Science Acad,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.4,49.1
127,1.50E+14,Canter Middle School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,43.4,54.8
128,1.50E+14,Crane Technical Prep High School,1.50E+14,City of Chicago SD 299,Chicago,Cook,HIGH SCHOOL,Chicago School,92.3,58.7
129,15016299025201CAE02,Cics-Longwood*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,75.2,66.3
130,1.50E+14,Swift Elem Specialty School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,83.4,59.9
131,1.50E+14,LockeJ Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,76.2,50
132,1.50E+14,Holmes Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.5,29.3
133,1.50E+14,Dyett High School,1.50E+14,City of Chicago SD 299,Chicago,Cook,HIGH SCHOOL,Chicago School,82.8,27.8
134,1.50E+14,Wacker Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,80.8,46.3
135,1.50E+14,Evers Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.1,49.6
136,1.50E+14,Healy Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.8,70.9
137,15016299025214C,Asian Human Services-Pass*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER SCH,Chicago School,63.2,62.5
138,1.50E+14,Durkin Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,74.1,49.9
139,1.50E+14,National Teachers Elem Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.8,21.5
140,1.50E+14,Cleveland Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.3,50.7
141,1.50E+14,Pirie Elem Fine Arts & Academic C*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,83.4,53.4
142,1.50E+14,Sabin Elem Magnet School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,86.6,48.1
143,1.50E+14,Carroll Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,61.3,46.5
144,1.50E+14,Irving Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,86,59.7
145,1.50E+14,Harlan Community Academy HS*,1.50E+14,City of Chicago SD 299,Chicago,Cook,HIGH SCHOOL,Chicago School,72.3,87
146,1.50E+14,McDowell Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,80.1,58.9
147,15016299025003CAJ01,Perspectives Chtr Joslin*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,80.7,40.6
148,1.50E+14,Bateman Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.9,58.2
149,1.50E+14,Kozminski Elem Community Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.3,39.3
150,1.50E+14,McPherson Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.1,55.3
151,1.50E+14,Boone Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,74.3,59.3
152,1.50E+14,De Diego Elem Community Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.2,54.5
153,1.50E+14,Hayt Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,86.2,57.9
154,1.50E+14,Addams Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.6,63.8
155,1.50E+14,Gompers Elem Fine Arts Opt School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,85.9,30.4
156,1.50E+14,Mollison Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.8,38.7
157,1.50E+14,Gray Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.3,63
158,1.50E+14,Marsh Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.4,62.8
159,1.50E+14,Dodge Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,79.9,30.6
160,1.50E+14,Bradwell Comm Arts & Sci Elem Sch,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.3,30.6
161,1.50E+14,Foster Park Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.5,41.1
162,1.50E+14,Armstrong G Elem IntL Studies,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.5,58.8
163,1.50E+14,Stevenson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,81.4,57.8
164,1.50E+14,Walsh Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.4,54.2
165,1.50E+14,Clinton Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,81.1,59.7
166,1.50E+14,Pullman Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.5,27.9
167,1.50E+14,Goudy Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.6,56
168,1.50E+14,Coles Elem Language Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.8,37.1
169,1.50E+14,Volta Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.1,67.4
170,1.50E+14,New Field Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.5,43.4
171,15016299025206C,LockeA Elem Charter Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER SCH,Chicago School,88.6,59.9
172,1.50E+14,North River Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.4,50
173,15016299025208CAN06,Learn Chtr Butler*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,95.5,57.5
174,1.50E+14,Caldwell Elem Acad of Math & Sci,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.6,46.6
175,1.50E+14,Mount Vernon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.7,30.6
176,1.50E+14,Dunne Technology Acad Elem Sch*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.4,52.7
177,1.50E+14,GreenW Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.8,41.1
178,1.50E+14,Warren Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.2,41.1
179,1.50E+14,Evergreen Academy Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.3,49.7
180,1.50E+14,Lovett Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.2,29.3
181,1.50E+14,Haines Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.5,70.8
182,1.50E+14,Lozano Elem Bilingual & Intl Ctr,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.5,43.9
183,1.50E+14,Kershaw Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.7,38.3
184,1.50E+14,Pasteur Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,72.8,68.9
185,1.50E+14,Powell Elem Paideia Comm Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.9,43
186,1.50E+14,Chopin Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.3,40
187,1.50E+14,Burnham Elem Inclusive Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.6,38.9
188,1.50E+14,Darwin Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.2,46.9
189,1.50E+14,ClarkG R Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.3,48.4
190,1.50E+14,Armour Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92,43.5
191,1.50E+14,McClellan Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.3,52.9
192,1.50E+14,Everett Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.4,52.7
193,1.50E+14,Cuffe Math-Sci Tech Elem Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.2,39.9
194,1.50E+14,Scammon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.5,54.1
195,1.50E+14,Belmont-Cragin Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.8,53.3
196,1.50E+14,Wells Preparatory Elem Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.2,45.6
197,15016299025201CAE07,Cics-West Belden*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,88.6,65
198,1.50E+14,Linne Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.7,50.5
199,1.50E+14,Kellman Corporate Community Elem*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.5,77
200,1.50E+14,Wadsworth Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.2,31
201,1.50E+14,Clay Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,82.7,48.8
202,1.50E+14,Gillespie Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.3,26.3
203,1.50E+14,Holden Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.3,60.2
204,1.50E+14,Otis Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.1,54.7
205,1.50E+14,Hampton Elem Fine & Perf Arts Sch*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.8,47.3
206,1.50E+14,GrahamA Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.2,35.5
207,1.50E+14,Brennemann Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90,39.2
208,1.50E+14,Robinson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.1,35.8
209,1.50E+14,Depriest Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.7,24.1
210,15016299025201CAE05,Cics-Basil*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,75.9,24.9
211,1.50E+14,Woodlawn Elem Community School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,78.7,67.4
212,1.50E+14,Lee Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,79.9,51.6
213,1.50E+14,Kilmer Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,85.4,42.3
214,1.50E+14,Fort Dearborn Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.1,34.9
215,1.50E+14,Hurley Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.8,53.2
216,1.50E+14,Bennett Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.1,47.3
217,1.50E+14,Lyon Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.1,56.6
218,1.50E+14,Telpochcalli Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.8,47.7
219,15016299025215C,Kipp Ascend Elem Charter School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER SCH,Chicago School,96.4,55
220,1.50E+14,Ashe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,75.8,35.1
221,1.50E+14,Dawes Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.7,57.7
222,1.50E+14,Edwards Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.1,55.6
223,1.50E+14,Burroughs Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.4,64.7
224,1.50E+14,Barton Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91,24.5
225,1.50E+14,Gallistel Elem Language Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94,53.9
226,1.50E+14,Ruiz Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.6,44.9
227,1.50E+14,Talman Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,45.9
228,1.50E+14,Mann Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.4,36.1
229,1.50E+14,Gale Elem Community Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.2,32.9
230,1.50E+14,GreeneN Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.3,62.1
231,1.50E+14,Reilly Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.1,48.8
232,1.50E+14,Schmid Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.1,28.2
233,1.50E+14,Burke Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,21.6
234,1.50E+14,Saucedo Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.9,64
235,1.50E+14,Logandale Middle School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.8,39.7
236,1.50E+14,Lloyd Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.9,51.3
237,1.50E+14,Drake Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.9,55.9
238,15016299025201CAE04,Cics-Washington Park*,1.50E+14,City of Chicago SD 299,Chicago,Cook,CHARTER NET SCH,Chicago School,92.6,40.1
239,1.50E+14,Falconer Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.9,67.3
240,1.50E+14,WashingtonH Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.1,38.8
241,1.50E+14,SmithW Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.6,30.3
242,1.50E+14,Henry Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.7,54.2
243,1.50E+14,Lowell Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.9,32.4
244,1.50E+14,Hibbard Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.9,67.8
245,1.50E+14,Christopher Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,80,43.1
246,1.50E+14,Whistler Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90,34.4
247,1.50E+14,Peck Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.1,54.9
248,1.50E+14,Leland Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.9,67.4
249,1.50E+14,Schubert Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.2,52.5
250,1.50E+14,OKeeffe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.2,25.3
251,1.50E+14,Field Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.9,44.7
252,1.50E+14,Higgins Elem Community Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.8,42.8
253,1.50E+14,Nicholson Technology Acad Elem Sc*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.7,26.4
254,1.50E+14,Hope College Prep High School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,HIGH SCHOOL,Chicago School,93.4,63.9
255,1.50E+14,Barry Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.9,64.1
256,1.50E+14,GarveyM Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.1,44.9
